url,dish_name,instructions,cooking_time,servings,difficulty,usage,tips,image_link,index,ingredient_names,category,ingredient_count
https://monngonmoingay.com/lau-ca-duoi-la-giang-2/,Lẩu cá đuối lá giang,"['Cá đuối chặt miếng vừa ăn, ướp 1M hành tỏi băm, 1M nước mắm, 1M bột ngọt AJI-NO-MOTO, 1 trái ớt hiểm đập dập.', 'Măng rửa sạch, để ráo. Lá giang vò sơ. Cà chua cắt múi cau.', 'Phi thơm một ít hành tỏi băm, xào sơ cá cho săn, trút ra dĩa để riêng.', 'Phi thơm hành tỏi băm, cho 1.5 lít nước vào nấu sôi, nêm một gói Aji-Quick Gia vị nêm sẵn Lẩu Thái, thêm măng chua, lá giang và cà chua vào, trút cá vào trở lại nấu đến khi cá chín, thêm rau, ngò gai cắt nhỏ và tỏi phi, tắt lửa.']",25,4,Dễ,['Dùng nóng với bún. Chấm nước mắm ớt.'],"['Xào sơ cá để khử mùi tanh của cá.', 'Vò lá giang trước khi nấu để lá giang tiết ra vị chua.']",https://monngonmoingay.com/wp-content/uploads/2015/08/CQC6700_lau-caduoi.png,100,"['cá đuối', 'măng chua', 'lá giang', 'cà chua', 'bún', 'rau', 'hành tỏi', 'dầu ăn', 'bột ngọt', 'gia vị nêm sẵn lẩu']",Lẩu,10
https://monngonmoingay.com/rau-muong-ngam-chua/,Rau muống ngâm chua,"['Rau muống lặt bỏ lá, cắt khúc, ngâm trong nước vo gạo 10 phút, rửa sạch, chần qua nước sôi có nêm 1M muối hột, vớt ra ngâm nước đá có ít phèn chua, để nguội, xả sạch, để ráo.', 'Tỏi bóc vỏ, cắt lát. Ớt đập dập. Rễ thì là rửa sạch, để ráo.', 'Nấu nước giấm đường: cho vào nồi 200ml Giấm gạon men LISA, 200g đường phèn, 4m muối hạt và rễ thì là, đun sôi, lọc lại, để nguội.', 'Cho rau vào lọ, dùng tre chẻ gài chặt, đổ nước giấm ngập rau, để 2,3 ngày là dùng được, nếu để lâu nên cất trong ngăn mát tủ lạnh.']",30,4,Dễ,"['Lấy rau muống ngâm chua ra dĩa, dùng với cơm, bún hoặc bánh mì .']","['Chọn rau muống cọng to, xanh, không chọn rau muống có màu tím để không bị chát.', 'Thêm rễ thì là vào sẽ tăng thêm mùi thơm cho nước giấm.']",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-2214-rau-muong-ngam-chua.png,101,"['rau muống', 'tỏi', 'ớt hiểm', 'rễ thì là', 'muối hạt', 'nước vỏ gạo', 'phèn chua', 'đường phèn', 'giấm gạo lên men']",món khác,9
https://monngonmoingay.com/thit-chien-xot-nuoc-tuong/,Thịt chiên xốt nước tương,"['Thịt cắt miếng dày 2cm, chần sơ. Ướp thịt với 1M tỏi băm, 1M nước tương “Phú Sĩ”, 2M dầu hào, để thấm. Trứng cút luộc chín, bóc vỏ.', 'Pha hỗn hợp nước xốt: 20gr đường phèn, hồi, quế, 3M nước tương “Phú Sĩ”, 2M hạt nêm Aji-ngon, 2M rượu trắng, 2 chén nước.', 'Áp chảo thịt với 2M dầu ăn cho thịt chín vàng, thêm phần nước ướp thịt vào chảo, đảo sơ rồi cho hỗn hợp xốt đã pha vào. Cho quế, hoa hồi và trứng cút vào, đậy vung rim với lửa vừa trong hỗn hợp xốt đến khi nước hơi sệt lại, nếm vị vừa ăn, tắt lửa.']",25,4,Dễ,['Dùng nóng với cơm trắng hoặc bánh mì . Ăn kèm dưa leo và xà lách'],"['Chần thịt trước khi chế biến để thịt săn, có độ giòn.', 'Khi rim thịt, đậy vung và rim trong lửa vừa lại để thịt chín mềm và thấm gia vị.']",https://monngonmoingay.com/wp-content/uploads/2015/08/6_CQC9610-thit-chien-xot-nuoc-tuong.png,102,"['thịt ba chỉ rút sườn', 'trứng cút', 'tỏi', 'hoa hồi', 'quế', 'dầu hào', 'nước tương', 'hạt nêm ajingon thịt heo']",Chiên,8
https://monngonmoingay.com/tai-heo-ngam-giam/,Tai heo ngâm giấm,"['Tai heo cạo rửa sạch, luộc từ nước lạnh với 1M muối hột đến khi chín, vớt ra ngâm vào nước lạnh có pha 1 ít phèn chua cho nguội, rửa sạch lại, cắt đôi.', 'Hành tím và tỏi bóc vỏ, cắt lát.', 'Nấu nước giấm đường: cho vào nồi 500ml Giấm gạon men LISA, 400g đường phèn, 1,5 lít nước, 1M muối hột, đun sôi, lọc lại rồi để nguội.', 'Xếp tai heo, hành tím, tỏi và ớt vào lọ thủy tinh, dùng tre gài giữ trên mặt, đổ nước giấm đường vào ngập tai heo, đậy nắp để 3 ngày là dùng được.']",30,4,Dễ,"['Lấy tai heo ra cắt thành miếng mỏng, xếp ra dĩa, khi ăn cuốn với bánh tráng, rau sống, chuối hột, khế, chấm mắm nêm pha với thơm, đường, tỏi và ớt.']","['Lựa tai heo trắng, dày, sụn mềm.', 'Ngâm tai heo luộc vào nước lạnh pha phèn chua sẽ làm tai heo trắng và giòn.']",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-1511_1-tai-heo-ngam-giam.png,103,"['tai heo', 'đường phèn', 'hành tím', 'ớt hiểm', 'muối', 'lọ thủy tinh', 'bánh tráng', 'tỏi', 'phèn chua', 'giấm gạo lên men']",món khác,10
https://monngonmoingay.com/thit-cuon-rau-cu/,Thịt cuốn rau củ,"['Thịt thăn cắt miếng mỏng, ướp với 1m hạt nêm Aji-ngon và 1/2m tiêu, để thám, dùng dao đập cho mỏng.', 'Rau tía tô ngắt lấy lá, rửa sạch, để ráo. Hành lá cắt khúc 5cm. Nấm kim châm cắt bỏ gốc, tách nhỏ, cắt khúc 5cm. Cà rốt, ớt sừng cắt sợi dài 5cm. Trứng gà đánh tan.', 'Trải thịt ra, xếp lá tía tô, cà rốt, nấm kim châm, hành lá và ớt sừngn, cuốn tròn lại. Tẩm cuốn thịt qua bột mì , nhúng qua trứng, lăn qua bột xù rồi cho vào chiên chín vàng, vớt ra để ráo dầu.', 'Trộn xốt: trộn đều 2M xốt Mayonnaise Aji-mayo với 1M xốt tương LISA, 1m tỏi băm và 1m ớt băm']",20,4,Dễ,"['Xếp thịt cuốn rau củ chiên ra dĩa, khi ăn chấm vói xốt Mayonnaise Aji-mayo trộn xốt tương LISA.']","['Giữ thịt trong tủ đông 30 phút để miếng thịt cứng lại sẽ dễ cắt lát mỏng hơn. Dùng dụng cụ đập thịt dần đều trên bề mặt thịt để thịt mềm và mỏng, sẽ dễ cuốn hơn. Để thịt không bị bung ta khi chiên nên để thịt trong tủ lạnh 1 giờ.']",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-1117-thit-cuon-rau-cu.png,104,"['thịt nạc thăn', 'tía tô', 'hành lá', 'nấm kim châm', 'cà rốt', 'ớt sừng', 'trứng gà', 'bột xù', 'bột mì ', 'tỏi', 'xốt tương lisa', 'xốt mayonnaise', 'hạt nêm ajingon thịt heo']",Cuốn,13
https://monngonmoingay.com/goi-xoai-kho-ca-sac/,Gỏi xoài khô cá sặc,"['Xoài cắt sợi dày khoảng 2mm, sau đó ngâm vào nước đá.', 'Khô cá sặc nướng vàng thơm, xé sợi, ngâm với 1M đường và 1M Giấm gạon men LISA. Vớt ra ướp với 1/2M hành phi, bóp nhuyễn.', 'Húng cây, húng lủi cắt nhỏ. Đậu phộng giã sơ.', 'Pha nước trộn gỏi : 1M nước mắm, 1M đường, 1M Giấm gạon men LISA và 1m tỏi, ớt băm, khuấy đều.', 'Trộn xoài, khô cá sặc, rau thơm, đậu phộng, hành phi, ớt sừng, và nước trộn gỏi vào trộn đều cho ngấm gia vị.']",20,4,Dễ,['Ăn kèm với bánh đa nướng.'],"['Ngâm xoài trong nước đá để xoài giòn và giảm bớt độ chua.', 'Khô cá sặc khi ngâm giấm đường sẽ giúp cá bớt vị mặn.']",https://monngonmoingay.com/wp-content/uploads/2015/08/4_CQC1338-goi-xoai-kho-ca-sac.png,105,"['xoài tứ quý xanh', 'đậu phộng', 'cá sặc', 'ớt sừng', 'húng', 'hành', 'giấm gạo lên men']",Gỏi,7
https://monngonmoingay.com/thit-quay-kho-dua-cai/,Thịt quay kho dưa cải,"['Dưa cải cắt khúc dài 5cm, xào qua với hành phi, cho ra dĩa. Hành lá phần đầu trắng băm nhuyễn, lá cắt nhỏ.', 'Thịt cắt miếng vuông 4cm, ướp với 1m đường, 1/2M nước tương LISA, 1/2m Bột ngọt Aji-no-moto, 1m đầu hành băm và 1/2 trái ớt đập dập, bỏ hạt.', 'Rang hoa hồi, tiêu sọ đập dập với dầu điều, cho thịt vào xào săn, nêm 3M nước tương LISA, xào đến khi thịt thấm gia vị, cho thêm nước dừa, dưa cải, giảm nhỏ lửa, kho đến khi thịt và dưa cải mềm đều, nước kho hơi sánh, nêm lại vừa ăn.']",30,4,Dễ,"['Múc thịt kho dưa cải ra dĩa sâu lòng, rắc hành lá và ớt cắt látn mặt, dùng nóng với cơm.']","['Chọn thịt quay ba chỉ kho sẽ vừa mềm vừa ngon. Khi kho thịt nên mở nắp, kho lửa nhỏ giúp thịt mềm, săn và thấm gia vị.']",https://monngonmoingay.com/wp-content/uploads/2015/08/Thit-quay-kho-dua-cai1.png,106,"['thịt ba chỉ quay', 'dưa cải', 'hành lá', 'ớt sừng', 'tai vị', 'nước dừa', 'nước tương', 'bột ngọt']",Kho,8
https://monngonmoingay.com/ca-chien-ngam-nuoc-tuong/,Cá chiên ngâm nước tương,"['Cá thu làm sạch, cắt miếng dày 1cm, ướp với 2m hạt nêm Aji-ngon, 1/3m tiêu, 1m nước mắm và 1m tỏi băm, để thấm.', 'Hành tây, cà rốt, cần tây và ớt sừng cắt sợi.', 'Tẩm cá qua bột mì rồi chiên chín vàng, vớt ra để ráo dầu.', 'Pha xốt: trộn đều 4,5M nước tương Phú Sĩ với 6M Giấm gạon men LISA, 3M đường và 12M nước lọc, thêm hành tây, cà rốt, cần tây và ớt sừng vào.']",30,4,Dễ,"['Xếp cá chiên vào tô nước xốt, để cá ngâm trong nước xốt 30 phút là dùng được.']","['Cá sau khi chiên xong nên cho vào nước xốt khi cá còn nóng, cá sẽ thấm nước xốt nhiều hơn.', 'Nên chọn cá thu sữa, tươi, có màu trắng hồng, khi chiên cá sẽ béo và giòn hơn.', 'Áo bột mì vào cá sau khi ướp để khi chiên cá giòn, không bị khô.']",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-1082-ca-chien-ngam-nuoc-tuong.png,107,"['cá thu', 'hành tây', 'cà rốt', 'cần tây', 'ớt sừng', 'tỏi', 'nước tương', 'giấm gạo lên men', 'hạt nêm ajingon thịt heo']",Chiên,9
https://monngonmoingay.com/nem-chay-vo-buoi/,Nem chay vỏ bưởi,"['Tỏi băm vắt lấy nước và xác để riêng. Ớt hiểm cắt nhỏ, ớt sừng cắt lát.', 'Vỏ bưởi gọt lấy phần trắng, cắt lát thật mỏng. Pha hỗn hợp gồm 2 lít nước, 2M phèn chua, 1M muối. Ngâm vỏ bưởi vào bóp kĩ, xả với nước nhiều lần cho vỏ bưởi hết the, vắt ráo còn 200g.', 'Đun tiếp 2l nước sôi, 1M phèn chua, cho vỏ bưởi vào luộc vừa chín, vỏ bưởi vừa trong lại thì vớt ra xả qua nước lạnh, vắt ráo.', 'Đu đủ cắt sợi, rửa qua nước muối, nước có phèn chua, xả sạch, vắt ráo rồi phơi héo.Trước khi trộn nem: rửa đu đủ lại bằng nước ấm, vắt ráo.', 'Cho vào cối giã nhuyễn hỗn hợp gồm: 200g vỏ bưởi, 1 chén nước khế, 2.5M đường, 1M muối, 1M bột ngọt AJI-NO-MOTO, 1M hạt nêm Aji-ngon từ Nấm Hương và Hạt Sen, 2M nước tỏi và ít màu thực phẩm.', 'Phi thơm tỏi với 2M dầu, cho hỗn hợp vỏ bưởi vào xào kĩ với lửa vừa, khi thấy vỏ bưởi trong và ráo thì cho sợi đu đủ, ớt hiểm cắt lát, 2M tiêu sọ giã bể và thính vào trộn đều và tắt lửa.', 'Gói nem: chia nem ra thành 15 phần, nén cho nem có hình vuông, gắn thêm 1 lát ớt sừng, tiêu đen, bọc lá chùm ruột và gói lại bằng lá nylon rồi gói lại bằng lá chuối bên ngoài. Cột dây treo thành chùm. Để nơi ấm 2-3 ngày sau là dùng được.']",40,4,Dễ,['Ăn kèm với rau răm.'],"['Chọn bưởi chín vừa, tươi mới thì vỏ sẽ ít xơ có nhiều chất pectin giúp nem kết dính tốt hơn.', 'Màu hồng của nem có thể sử dụng nước củ dền để lấy màu.']",https://monngonmoingay.com/wp-content/uploads/2015/08/3_CQC1410-nem-chay-vo-buoi.png,108,"['vỏ bưởi', 'đu đủ xanh', 'nước ép khế chua', 'ớt hiểm', 'ớt sừng', 'tỏi', 'thính gạo', 'dây cột', 'muối', 'lá chùm ruột', 'bột ngọt']",Nem,11
https://monngonmoingay.com/goi-ca-hap-kieu-nhat/,Gỏi cá hấp kiểu nhật,"['Rau tần ô lặt rửa sạch, cắt khúc ngắn vừa ăn khoảng 5cm, chần trong nước có nêm 1/2m hạt nêm Aji-ngon, vớt ra xả nước lạnh, vắt ráo.', 'Củ cải trắng gọt vỏ, mài nhuyễn, vắt bớt nước. Hành lá phần đầu trắng băm nhuyễn, phần lá cắt nhỏ. Ớt sừng cắt sợi.', 'Cá basa cắt miếng vừa ăn, ướp với 1m hạt nêm Aji-ngon, ½m tiêu và đầu hành băm, để thấm rồi đem hấp chín, xé nhỏ, ướp thêm với 1/2m hạt nêm Aji-ngon và 1/2m tiêu.', 'Pha nước trộn gỏi: trộn đều 3M nước tương LISA với 2M đường, 2m Giấm gạon men LISA và 1M nước ấm.', 'Trộn gỏi: trộn đều cá basa, rau tần ô, hành lá và củ cải trắng với nước trộn gỏi.']",20,4,Dễ,"['Xếp gỏi cá basa ra dĩa, rắc thêm hành lá, trang trí với ớt cắt sợi.']","['Cá phải ướp 2 lần trước và sau khi hấp để cá thấm và vừa ăn.', 'Chọn cá basa miếng to, dày thịt và có màu trắng trong sẽ ngon hơn.']",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG_2445-goi-ca-hap-kieu-nhat.png,109,"['cá basa', 'rau tần ô', 'củ cải trắng', 'hành lá', 'tiêu', 'nước tương', 'giấm gạo lên men', 'hạt nêm ajingon thịt heo']",Hấp,8
https://monngonmoingay.com/salad-dau-co-ve/,Salad đậu cô ve,"['Đậu cô ve tước chỉ xơ, rửa sạch. Cà rốt gọt vỏ, cắt sợi hơi to. Luộc cà rốt và đậu cô ve, vớt ra xả nước lạnh, để ráo. Đậu cô ve luộc xong, dùng dao đập hơi dập rồi cắt khúc ngắn.', 'Thịt cua nêm 1/2m tiêu, để thấm. Đậu phộng rang vàng, giã nhỏ. Ớt băm nhỏ.', 'Đậu cô ve sau khi luộc cắt khúc, đập dập.', 'Cho đậu cô ve, cà rốt, vào tô, thêm 3m nước tương “Phú Sĩ” và 6M xốt Mayonnaise Aji-Mayo, 1/2m tiêu và ớt băm vào trộn đều, rồi cho thịt cua vào trộn nhẹ tay, cuối cùng cho đậu phộng và mè rang vào.']",20,4,Dễ,"['Cho salad đậu cô ve ra dĩa, rắc thêm tiêu, đậu phộng rang và ớt băm.']",['Đậu cô ve sau khi luộc chín mới đập dập và cắt khúc để đậu dễ thấm và giữ được vitamin bên trong.'],https://monngonmoingay.com/wp-content/uploads/2015/08/212.jpg,110,"['đậu cô ve', 'cà rốt', 'thịt cua', 'đậu phộng', 'ớt sừng', 'mè trắng', 'tiêu', 'xốt mayonnaise', 'nước tương']",Salad,9
https://monngonmoingay.com/canh-chua-ca-lang-rau-nhut/,Canh chua cá lăng rau nhút,"['Cá lăng rửa sạch cắt khúc dày 3cm.', 'Rau nhút bỏ phao, rễ rửa sạch cắt khúc 4cm.', 'Đậu rồng cắt xéo 1.5cm. Khế cắt khoanh 3 mm.', 'Cà chua cắt múi cau. Ớt đập dập 3 trái, 1 trái cắt nhỏ. Rau thơm cắt nhỏ. Sả cây đập dập cắt khúc 6cm.', 'Xào xốt nêm canh: bắc chảo cho vào 2M mỡ nước, phi 1M tỏi băm, 1M sả băm, 1M tương hột, 2 trái ớt đập dập, 1M đậu phộng rang, 2M đường, 1M nước mắm và 1M bột ngọt AJI-NO-MOTO thành một hỗn hợp sánh.,', 'Ướp cá với 1M gia vị xào, 1m muối, 1/2m bột ngọt AJI-NO-MOTO xốc đều, để thấm vị từ 5-10 phút.,Sả cây cắt khúc, đập giập. Cà chua cắt múi cau, khế cắt lát 2 3cm, đậu rồng cắt xéo.Xắt nhỏ rau, ngò gai, tần dày lá.', 'Đun sôi 1.2 lít nước với sả cây vào nước me, nước sôi cho cá và hỗn hợp xốt phía trên vào. Cá chín ta tiếp tục các nguyên liệu: khế, cà chua, đậu rồng và rau nhút và đảo đều, tắt lửa. Nêm thêm 1M nước mắm, múc canh ra tô cho rau nêm, tỏi phi và ớt cắt látn trên.,Dùng nóng cơm và chấm nước mắm ớt.']",20,4,Dễ,['Dùng nóng cơm và chấm nước mắm ớt.'],"['Rau nhút mọc ở ao hồ, có nhiều rong rêu bám nên khi sơ chế nên ngâm qua nước gạo và rửa kỹ.', 'Đậu rồng nấu canh chua không chọn quá non, nên chọn trái đủ lớn, chưa có xơ thì sẽ giòn và ngon hơn.']",https://monngonmoingay.com/wp-content/uploads/2015/08/2_CQC1443-canh-chua-ca-lang-rau-nhut.png,111,"['cá lăng', 'ớt hiểm', 'rau nhút', 'đậu rồng', 'khế chua', 'rau', 'sả', 'tỏi', 'tương', 'đậu phộng', 'nước cốt me', 'mỡ nước', 'muối', 'bột ngọt']",Canh,14
https://monngonmoingay.com/bun-bo-hue/,Bún bò huế chay,"['Su su, củ sắn, cắt làm 4. Bắp Mỹ, mía lau chẻ khúc. Sả cây đập dập. Thơm cắt khúc. Cho 2 cây sả, su su, củ sắn, bắp Mỹ, mía lau, thơm và tàu hũ ki vào 2 lít nước nấu sôi rồi nấu thêm 30 phút lấy nước dùng rau củ. Nêm vào nồi nước 1/2m muối.', 'Tàu hũ ki cắt khúc 4cm, chiên sơ. Chả chay chiên sơ, cắt lát. Ngò gai, hành lá cắt nhỏ. Chành, ớt cắt miếng.', 'Phi thơm tỏi băm, xào nấm rơm búp, thêm 1/2M hạt nêm Aji-ngon từ Nấm Hương và Hạt Sen, trút ra dĩa.', 'Làm sa tế: Cho 1M dầu ăn và 1M dầu điều vào chảo, cho sả, tỏi, ớt băm vào phi thơm làm sa tế, nêm 1/4M muối, 1/3m bột ngọt Aji-no-moto.', 'Cho đậu hũ vuông, nấm rơm búp, 1 cây sả vào nồi nước dùng rau củ nấu khoảng 5 phút, nêm 2.5M hạt nêm Aji-ngon từ Nấm Hương và Hạt Sen, 2M đường, 2M hành boaro phi và 1M sa tế chay, nêm lại vừa ăn.']",40,4,Dễ,"['Cho bún ra tô, cho chả chay, và hành, ngòn mặt, chan nước dùng nóng, Dùng kèm dĩa rau']","['Sử dụng thơm để tăng mùi vị và giúp tàu hũ ki mau mềm.', 'Chiên sơ tàu hũ ki trước khi nấu để tàu hũ ki nhành chín và thơm hơn.']",https://monngonmoingay.com/wp-content/uploads/2015/08/5_CQC9676-bun-bo-hue-chay.png,112,"['chả chay', 'tàu hũ ki', 'thơm', 'đậu hũ', 'susu', 'bắp mỹ', 'sả', 'củ sắn', 'nấm rơm', 'tỏi', 'ớt hiểm', 'hành boaro', 'ngò gai', 'dầu ăn', 'bún rau', 'bột ngọt']",Món nước,16
https://monngonmoingay.com/cuon-la-lot-chay/,Cuốn lá lốt chay,"['Nấm bào bào ngư rửa sạch, cắt sợi. Củ sắn cắt sợi, vắt bớt nước. Xào sơ nấm và củ sắn. Đậu phộng rang giã nhỏ. Sả phi thơm.', 'Sườn non chay ngâm nước ấm cho nở mềm, vắt khô, xé nhỏ. Ướp nấm bào bào ngư, sườn và củ sắn với 1/4m đường, 1/2m ngũ vị hương, 1/2m Bột ngọt AJI-NO-MOTO, 2m sa tế chay, 2m hhạt nêm Aji-ngon từ nấm hương và hạt sen, 1M sả phi.', 'Để mặt lá trơn phía ngoài, cuốn phần nhân đã ướp vào lá lốt, dùng tăm định hình cuốn lá lốt.', 'Cho 1M dầu vào chảo, áp chảo phần lá lốt đã cuốn.', 'Pha xốt: 1M dầu ăn, 1/2M sả phi, 1M nước tương “Phú Sĩ”,1M đường, 1M tương ớt, 1/2 chén nước. Nấu sôi cho nước xốt vừa sánh. Tắt lửa cho 1m cốt chanh khuấy đều, để nguội.']",20,4,Dễ,"['Cuộn bánh hỏi có boaro phi với rau sống, cuốn lá lốt, chấm với nước tương sả.']","['Cuốn lá lốt cho mặt láng ra phía ngoài để món ăn có màu sắc đẹp.', 'Ngâm sườn chay với nước nóng để sườn có độ dai ngon miệng.']",https://monngonmoingay.com/wp-content/uploads/2015/08/CQC5699_CuonLaLotChay.png,113,"['sườn chay', 'lá lốt', 'củ sắn', 'nấm bào ngư', 'sả', 'đậu phộng', 'đường', 'nước cốt chanh']",Cuốn,8
https://monngonmoingay.com/nam-bao-ngu-xao-xot-me/,Nấm bào bào ngư xào xốt mè,"['Nấm bào bào ngư xé đôi, ướp 1M hành, tỏi băm, 1M nước tương “Phú Sĩ” và 1/2M đường.', 'Thịt thịt nạc dăm cắt miếng, ướp 1M hành, tỏi băm, 1/2M hạt nêm Aji-ngon, 1/2M tiêu.', 'Bông cải xanh tách nhánh thật nhỏ. Cà rốt cắt lát mỏng, dùng dao răng cưa nhấn chiều ngang 1cm. Hành lá cắt khúc.', 'Pha gia vị xào: 2M xốt Mayonnaise Aji-Mayo, 1M nước tương “Phú Sĩ”, 1/3M tiêu, 1M dầu mè, 1M mè rang, 1M ớt sừng băm.', 'Phi thơm hành tỏi, xào săn thịt nạc dăm, cho nấm bào bào ngư vào xào lửa lớn, thêm một ít nước, tiếp tục cho bông cải, cà rốt vào xào chín. Thêm 1/2 chén nước, cuối cùng tắt lửa, thêm xốt xào và hành lá vào, đảo đều, rắc thêm mè rang còn lại.']",25,4,Dễ,"['Múc ra dĩa, dùng nóng với cơm.']","['Nấm bào bào ngư xé đôi giúp hương vị nấm hòa quyện với gia vị.', 'Tách nhỏ bông cải xanh giúp nguyên liệu nhành chín, không cần phải chần.']",https://monngonmoingay.com/wp-content/uploads/2015/08/1_CQC9579-nam-bao-ngu-xot-me.png,114,"['nấm bào ngư', 'ớt sừng', 'thịt nạc', 'cà rốt', 'hành lá', 'hành tím', 'bông cải xanh', 'mè', 'tỏi', 'dầu ăn', 'xốt mayonnaise', 'nước tương', 'hạt nêm ajingon thịt heo']",Xào,13
https://monngonmoingay.com/cu-nang-xao-tom-thit/,Củ năng xào tôm thịt,"['Tôm lột vỏ, chừa đuôi, xẻ dọc lưng, ướp 1M hạt nêm Aji-ngon, tiêu, để thấm.', 'Thịt xắt lát mỏng, ướp với 1/3m hạt nêm Aji-ngon, 1/2m tiêu, để thấm.', 'Củ năng lạng ngang làm 2, cắt vừa ăn. Ớt Đà lạt cắt miếng vừa ăn. Cà rốt tỉa hoa dày 2 li.', 'Trụng bắp, cà rốt, củ năng trong nước sôi có 1/2m muối, sau đó vớt ra làm nguội bằng nước đá.', 'Phi thơm hành tỏi, cho thịt vào xào nhành tay, cho thêm tôm, thêm 2M nước và 1/3m hạt nêm Aji-ngon xào đến khi tôm thịt vừa chín thì trút ra dĩa.', 'Tiếp tục phi thơm hành tỏi, xào củ năng, bắp, cà rốt, ớt Đà Lạt, nêm 1/2m hạt nêm Aji-ngon, 2M nước, khi rau củ vừa chín, trộn đều với tôm thịt rồi tắt bếp.']",10,4,Dễ,"['Trình bày món ăn ra dĩa, thêm tiêu, ngò rí, khi ăn chấm kèm nước tương LISA.']","['Xào riêng tôm thịt và rau củ giúp tôm thịt vừa chín mà không bị dai.', 'Thêm hạt nêm Aji-ngon và một ít nước khi xào sẽ giúp gia vị hòa tan và thấm vào thực phẩm, cũng giúp thực phẩm chín nhành.']",https://monngonmoingay.com/wp-content/uploads/2015/08/9200-cu-nang-xao-tom-thit.png,115,"['tôm sú', 'thịt nạc lưng', 'củ năng', 'cà rốt', 'bắp', 'ớt xanh', 'hành lá', 'muối', 'nước tương', 'hạt nêm ajingon thịt heo']",Xào,10
https://monngonmoingay.com/da-dieu-luc-lac/,Đà điểu lúc lắc,"['Thịt đà điểu cắt khối vuông 1.5cm, ướp 1M nước tương “Phú Sĩ”, 1m hạt nêm Aji-ngon, 1/2m đường, 1/4m ít tiêu, để thấm.', 'Hành tây, ớt chuông cắt miếng tương đồng với thịt đà điểu. Khoai tây cắt que, chiên vàng, xóc với ít muối, tiêu.', 'Phi 1M hành tỏi băm với 2M dầu ăn, cho đà điểu vào xào với lửa thật lớn, trút ra dĩa, xào tiếp ớt chuông, hành tây, nêm ít nước và 1/2m hạt nêm Aji-ngon, trút đà điểu vào, đảo đều, nếm vị vừa ăn, tắt lửa.']",15,4,Dễ,"['Cho khoai tây và thịt đà điểu lúc lắc ra dĩa, dùng nóng kèm nước tương “Phú Sĩ”.']","['Chọn thịt phi đà điểu sẽ mềm và phù hợp với món lúc lắc.', 'Xào đà điểu trên lửa to và xốc chảo đều tay để thịt chín đều và mềm ngon.']",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG_0176-da-dieu-luc-lac.png,116,"['điểu', 'ớt chuông xanh', 'ớt chuông đỏ', 'ớt chuông vàng', 'hành tây', 'hành tím và ỏi', 'tiêu', 'hạt nêm']",món khác,8
https://monngonmoingay.com/suon-non-kho-khe/,Sườn non kho khế,"['Sườn cắt miếng 3-4 cm. Ướp sườn với 1/2M muối, 1M nước mắm, 1M dầu điều, 1M hạt nêm Aji-ngon.', 'Khế cắt khoanh dày 3 li. Hành lá cắt khúc 2cm. Ớt sừng cắt hình thoi. Ớt hiểm đập dập.', 'Đun nóng chảo cho 1M dầu và 2M đường vào thắng caramen sau đó cho tỏi, sả, ớt băm vào phi thơm. Cho sườn vào đảo đều cho sườn săn, thêm nước dừa, xiêm, đậy nắp, kho lửa nhỏ cho sườn chín mềm.', 'Cho khế chua, ớt hiểm vào trộn đều. Kho thêm 5 phút nữa với lửa nhỏ cho sườn thấm vị, khế chín mềm, nước kho sanh sánh. Rắc hành lá cắt khúc, ớt sừng và tiêun, tắt bếp.']",25,4,Dễ,[],"['Chọn sườn heo ít xương, dày thịt, ít mỡ, có sụn.', 'Thắng caramen trước khi cho gia vị tỏi, sả, ớt vào giúp gia vị thơm mà không bị cháy.']",https://monngonmoingay.com/wp-content/uploads/2015/08/12-suon-non-kho-khe.png,117,"['sườn', 'nước dừa xiêm', 'khế chua', 'ớt hiểm', 'ớt sừng', 'sả', 'ớt', 'hành lá', 'đường', 'hạt nêm ajingon thịt heo']",Kho,10
